datetime,generation biomass,generation fossil brown coal/lignite,generation fossil gas,generation fossil hard coal,generation fossil oil,generation hydro pumped storage consumption,generation hydro run-of-river and poundage,generation hydro water reservoir,generation nuclear,generation other,generation other renewable,generation solar,generation waste,generation wind onshore
2017-07-09 12:00:00,396.0,657.0,8898.0,3616.0,344.0,0.0,558.0,2017.0,6587.0,58.0,87.0,4800.0,336.0,3522.0
2017-07-09 13:00:00,398.0,657.0,8998.0,3665.0,344.0,0.0,569.0,2324.0,6624.0,60.0,91.0,4996.0,336.0,3167.0
2017-07-09 14:00:00,392.0,657.0,8902.0,3693.0,348.0,0.0,555.0,1838.0,6647.0,63.0,90.0,4922.0,323.0,3235.0
2017-07-09 15:00:00,385.0,657.0,8747.0,3700.0,349.0,0.0,520.0,1679.0,6655.0,69.0,94.0,4761.0,319.0,3402.0
2017-07-09 16:00:00,386.0,657.0,9036.0,3716.0,348.0,0.0,496.0,1613.0,6636.0,70.0,93.0,4469.0,321.0,3639.0
2017-07-09 17:00:00,388.0,657.0,9243.0,3702.0,346.0,0.0,485.0,2033.0,6634.0,66.0,96.0,3950.0,321.0,3723.0
2017-07-09 18:00:00,388.0,657.0,9035.0,3703.0,344.0,0.0,476.0,1868.0,6634.0,68.0,95.0,3067.0,318.0,3729.0
2017-07-09 19:00:00,391.0,657.0,8950.0,3742.0,346.0,0.0,469.0,2333.0,6646.0,65.0,90.0,1843.0,325.0,3784.0
2017-07-09 20:00:00,395.0,679.0,8904.0,3662.0,345.0,0.0,473.0,3059.0,6661.0,64.0,92.0,856.0,332.0,3797.0
2017-07-09 21:00:00,391.0,667.0,8595.0,3649.0,348.0,0.0,480.0,3262.0,6669.0,68.0,96.0,576.0,336.0,4024.0
2017-07-09 22:00:00,389.0,662.0,8043.0,3632.0,347.0,0.0,447.0,2175.0,6684.0,56.0,93.0,495.0,333.0,4117.0
2017-07-09 23:00:00,389.0,661.0,7683.0,3602.0,345.0,0.0,418.0,1078.0,6700.0,56.0,92.0,381.0,332.0,4058.0
2017-07-10 00:00:00,357.0,399.0,5415.0,4667.0,296.0,2.0,385.0,426.0,5968.0,53.0,96.0,210.0,344.0,7499.0
2017-07-10 01:00:00,341.0,384.0,5323.0,4372.0,287.0,369.0,382.0,338.0,5970.0,53.0,96.0,166.0,346.0,7030.0
2017-07-10 02:00:00,344.0,412.0,4572.0,4256.0,287.0,926.0,377.0,300.0,5975.0,52.0,95.0,166.0,347.0,6549.0
2017-07-10 03:00:00,347.0,391.0,4320.0,4155.0,282.0,952.0,365.0,317.0,5978.0,50.0,94.0,153.0,346.0,6223.0
2017-07-10 04:00:00,354.0,411.0,4571.0,4180.0,286.0,951.0,356.0,360.0,5981.0,50.0,94.0,92.0,345.0,5678.0
2017-07-10 05:00:00,356.0,393.0,4488.0,4140.0,278.0,949.0,340.0,306.0,5982.0,51.0,96.0,69.0,342.0,5528.0
2017-07-10 06:00:00,357.0,386.0,4438.0,4215.0,276.0,789.0,334.0,298.0,5983.0,53.0,95.0,74.0,347.0,5425.0
2017-07-10 07:00:00,361.0,417.0,5476.0,4369.0,274.0,372.0,343.0,415.0,5981.0,54.0,95.0,75.0,349.0,5177.0
2017-07-10 08:00:00,368.0,374.0,5351.0,4384.0,271.0,231.0,334.0,377.0,5982.0,55.0,97.0,146.0,338.0,5006.0
2017-07-10 09:00:00,379.0,403.0,5744.0,4483.0,269.0,0.0,369.0,601.0,5983.0,56.0,100.0,1127.0,332.0,4500.0
2017-07-10 10:00:00,373.0,428.0,6128.0,4618.0,264.0,0.0,386.0,446.0,5982.0,56.0,99.0,2807.0,341.0,3980.0
2017-07-10 11:00:00,370.0,427.0,5887.0,4710.0,271.0,0.0,403.0,438.0,5982.0,57.0,97.0,4269.0,346.0,3667.0
2017-07-10 12:00:00,368.0,426.0,5767.0,4685.0,270.0,0.0,418.0,429.0,5980.0,56.0,99.0,4643.0,342.0,3541.0
2017-07-10 13:00:00,367.0,434.0,5903.0,4720.0,263.0,0.0,417.0,415.0,5979.0,55.0,100.0,4743.0,344.0,3429.0
2017-07-10 14:00:00,366.0,423.0,5606.0,4598.0,259.0,0.0,417.0,380.0,5976.0,54.0,99.0,4730.0,344.0,3459.0
2017-07-10 15:00:00,368.0,451.0,5814.0,4554.0,261.0,175.0,387.0,382.0,5971.0,54.0,100.0,4612.0,346.0,3559.0
2017-07-10 16:00:00,368.0,517.0,5608.0,4567.0,260.0,178.0,378.0,390.0,5966.0,52.0,100.0,4302.0,346.0,3701.0
2017-07-10 17:00:00,368.0,568.0,5673.0,4522.0,260.0,101.0,359.0,504.0,5962.0,52.0,98.0,3824.0,343.0,3966.0
2017-07-10 18:00:00,366.0,558.0,6518.0,4383.0,256.0,282.0,347.0,578.0,5963.0,53.0,98.0,2859.0,341.0,4119.0
2017-07-10 19:00:00,367.0,529.0,8473.0,4451.0,260.0,115.0,361.0,919.0,5966.0,53.0,99.0,1273.0,344.0,4101.0
2017-07-10 20:00:00,369.0,577.0,9333.0,4777.0,262.0,0.0,405.0,1435.0,5967.0,54.0,98.0,640.0,342.0,4091.0
2017-07-10 21:00:00,372.0,582.0,9187.0,4852.0,263.0,0.0,428.0,1351.0,5970.0,55.0,96.0,496.0,342.0,4107.0
2017-07-10 22:00:00,375.0,565.0,7763.0,4797.0,257.0,0.0,418.0,1124.0,5974.0,56.0,95.0,437.0,333.0,4086.0
2017-07-10 23:00:00,382.0,554.0,6976.0,4663.0,258.0,0.0,421.0,548.0,5971.0,56.0,95.0,383.0,326.0,4172.0
2017-07-11 00:00:00,353.0,458.0,6025.0,5086.0,279.0,173.0,398.0,286.0,5032.0,48.0,86.0,44.0,253.0,7891.0
2017-07-11 01:00:00,357.0,409.0,5766.0,4596.0,269.0,719.0,398.0,267.0,5034.0,48.0,87.0,40.0,259.0,7587.0
2017-07-11 02:00:00,353.0,377.0,5513.0,4187.0,273.0,946.0,390.0,229.0,5036.0,47.0,86.0,38.0,259.0,7422.0
2017-07-11 03:00:00,354.0,368.0,5428.0,3920.0,265.0,949.0,390.0,191.0,5040.0,47.0,84.0,38.0,265.0,7356.0
2017-07-11 04:00:00,352.0,376.0,5559.0,3879.0,270.0,1094.0,389.0,151.0,5039.0,47.0,84.0,37.0,265.0,7288.0
2017-07-11 05:00:00,365.0,435.0,5767.0,4438.0,289.0,715.0,387.0,292.0,5034.0,47.0,83.0,37.0,265.0,7202.0
2017-07-11 06:00:00,347.0,595.0,7486.0,5337.0,292.0,224.0,384.0,392.0,5033.0,48.0,83.0,37.0,264.0,7196.0
2017-07-11 07:00:00,338.0,651.0,10310.0,5737.0,294.0,12.0,411.0,791.0,5036.0,50.0,83.0,38.0,266.0,7009.0
2017-07-11 08:00:00,339.0,579.0,11404.0,5720.0,296.0,0.0,439.0,1437.0,5038.0,55.0,84.0,570.0,261.0,6486.0
2017-07-11 09:00:00,339.0,595.0,11845.0,5767.0,295.0,0.0,460.0,2204.0,5038.0,55.0,80.0,1883.0,252.0,5707.0
2017-07-11 10:00:00,337.0,626.0,11558.0,5741.0,311.0,37.0,433.0,1660.0,5031.0,55.0,80.0,3349.0,254.0,5819.0
2017-07-11 11:00:00,324.0,647.0,11286.0,5783.0,307.0,227.0,417.0,1429.0,5019.0,54.0,77.0,4199.0,257.0,6177.0
2017-07-11 12:00:00,321.0,626.0,11294.0,5781.0,312.0,291.0,409.0,1423.0,5012.0,54.0,78.0,4329.0,259.0,6342.0
2017-07-11 13:00:00,323.0,631.0,10929.0,5771.0,315.0,74.0,407.0,934.0,5010.0,54.0,81.0,4300.0,249.0,6484.0
2017-07-11 14:00:00,325.0,563.0,10353.0,5699.0,310.0,0.0,402.0,366.0,5016.0,55.0,83.0,4208.0,246.0,6750.0
2017-07-11 15:00:00,344.0,542.0,9888.0,5604.0,314.0,0.0,399.0,400.0,5016.0,56.0,87.0,3940.0,252.0,7110.0
2017-07-11 16:00:00,345.0,548.0,9702.0,5655.0,316.0,0.0,406.0,279.0,5015.0,50.0,89.0,3233.0,256.0,7303.0
2017-07-11 17:00:00,355.0,639.0,11111.0,5770.0,321.0,0.0,424.0,765.0,5015.0,52.0,88.0,1620.0,261.0,6858.0
2017-07-11 18:00:00,357.0,642.0,11767.0,5838.0,321.0,0.0,440.0,2470.0,5015.0,54.0,88.0,566.0,267.0,6771.0
2017-07-11 19:00:00,353.0,626.0,11567.0,5751.0,322.0,0.0,468.0,3252.0,5017.0,57.0,90.0,309.0,267.0,7270.0
2017-07-11 20:00:00,351.0,656.0,11872.0,5890.0,322.0,0.0,479.0,2853.0,5018.0,55.0,91.0,181.0,268.0,7246.0
2017-07-11 21:00:00,352.0,640.0,11023.0,5895.0,319.0,0.0,448.0,1265.0,5015.0,49.0,87.0,133.0,269.0,7107.0
2017-07-11 22:00:00,349.0,632.0,10204.0,5804.0,319.0,0.0,420.0,673.0,5010.0,48.0,86.0,127.0,263.0,7232.0
2017-07-11 23:00:00,347.0,584.0,8209.0,5634.0,318.0,0.0,409.0,398.0,5013.0,47.0,86.0,122.0,257.0,7510.0
2017-07-12 00:00:00,361.0,959.0,7961.0,6825.0,330.0,210.0,502.0,983.0,6119.0,56.0,103.0,23.0,312.0,3284.0
2017-07-12 01:00:00,354.0,914.0,5870.0,6654.0,328.0,402.0,478.0,772.0,6116.0,56.0,102.0,22.0,313.0,3479.0
2017-07-12 02:00:00,347.0,927.0,5472.0,6568.0,330.0,954.0,461.0,470.0,6145.0,55.0,100.0,21.0,313.0,3567.0
2017-07-12 03:00:00,354.0,897.0,5280.0,6530.0,326.0,1459.0,438.0,215.0,6170.0,55.0,99.0,21.0,312.0,3715.0
2017-07-12 04:00:00,356.0,933.0,5207.0,6503.0,321.0,1527.0,424.0,317.0,6157.0,56.0,97.0,21.0,306.0,3722.0
2017-07-12 05:00:00,353.0,926.0,5871.0,6402.0,328.0,1591.0,425.0,1207.0,6153.0,56.0,97.0,21.0,296.0,3568.0
2017-07-12 06:00:00,346.0,925.0,8057.0,6476.0,328.0,1571.0,433.0,1513.0,6177.0,57.0,98.0,21.0,304.0,3444.0
2017-07-12 07:00:00,354.0,967.0,10756.0,6582.0,332.0,91.0,437.0,2675.0,6310.0,56.0,99.0,21.0,313.0,3392.0
2017-07-12 08:00:00,355.0,986.0,11475.0,6480.0,337.0,0.0,472.0,3555.0,6313.0,55.0,94.0,63.0,321.0,3452.0
2017-07-12 09:00:00,356.0,985.0,11937.0,6590.0,333.0,0.0,525.0,4287.0,6314.0,54.0,96.0,558.0,325.0,3527.0
2017-07-12 10:00:00,349.0,989.0,12103.0,6584.0,344.0,0.0,526.0,3760.0,6362.0,55.0,101.0,1519.0,325.0,3499.0
2017-07-12 11:00:00,352.0,974.0,11760.0,6577.0,350.0,0.0,519.0,2912.0,6404.0,54.0,101.0,2479.0,319.0,3452.0
2017-07-12 12:00:00,354.0,975.0,10796.0,6625.0,354.0,0.0,500.0,2094.0,6455.0,54.0,103.0,3109.0,314.0,3532.0
2017-07-12 13:00:00,352.0,960.0,10629.0,6608.0,351.0,0.0,486.0,1728.0,6505.0,54.0,104.0,3106.0,321.0,3494.0
2017-07-12 14:00:00,353.0,941.0,10492.0,6530.0,351.0,0.0,474.0,991.0,6548.0,54.0,105.0,2905.0,312.0,3630.0
2017-07-12 15:00:00,355.0,952.0,10405.0,6590.0,353.0,0.0,483.0,632.0,6621.0,55.0,105.0,3035.0,322.0,3688.0
2017-07-12 16:00:00,370.0,969.0,10911.0,6565.0,351.0,0.0,487.0,569.0,6648.0,54.0,106.0,2186.0,318.0,3698.0
2017-07-12 17:00:00,369.0,987.0,12955.0,6520.0,352.0,0.0,530.0,1809.0,6682.0,52.0,106.0,1079.0,325.0,3755.0
2017-07-12 18:00:00,379.0,986.0,13388.0,6550.0,338.0,0.0,582.0,3800.0,6724.0,54.0,106.0,169.0,325.0,3722.0
2017-07-12 19:00:00,377.0,985.0,13609.0,6655.0,360.0,0.0,622.0,3462.0,6754.0,54.0,107.0,60.0,318.0,3745.0
2017-07-12 20:00:00,379.0,984.0,12573.0,6658.0,360.0,0.0,629.0,3151.0,6778.0,54.0,104.0,50.0,315.0,4024.0
2017-07-12 21:00:00,381.0,979.0,11578.0,6614.0,358.0,0.0,589.0,3128.0,6805.0,54.0,105.0,43.0,308.0,4099.0
2017-07-12 22:00:00,379.0,918.0,9487.0,6576.0,358.0,0.0,576.0,3097.0,6824.0,53.0,107.0,42.0,310.0,4330.0
2017-07-12 23:00:00,380.0,896.0,7624.0,6556.0,356.0,0.0,544.0,2024.0,6851.0,54.0,106.0,40.0,312.0,4484.0
2017-07-13 00:00:00,407.0,768.0,8965.0,5793.0,332.0,0.0,638.0,1591.0,5892.0,8.0,91.0,555.0,292.0,3016.0
2017-07-13 01:00:00,412.0,931.0,8120.0,5701.0,324.0,0.0,634.0,1717.0,5896.0,8.0,90.0,465.0,296.0,2616.0
2017-07-13 02:00:00,413.0,973.0,7698.0,5592.0,324.0,0.0,623.0,1272.0,5884.0,7.0,90.0,415.0,297.0,2305.0
2017-07-13 03:00:00,414.0,965.0,7498.0,5588.0,321.0,0.0,628.0,1184.0,5702.0,8.0,89.0,343.0,297.0,2093.0
2017-07-13 04:00:00,414.0,964.0,7353.0,5564.0,324.0,0.0,625.0,1359.0,5572.0,8.0,89.0,323.0,297.0,1903.0
2017-07-13 05:00:00,416.0,970.0,7615.0,5558.0,324.0,0.0,623.0,1452.0,5549.0,8.0,89.0,260.0,298.0,1752.0
2017-07-13 06:00:00,415.0,965.0,8803.0,5685.0,330.0,0.0,623.0,1340.0,5555.0,8.0,88.0,192.0,298.0,1673.0
2017-07-13 07:00:00,418.0,911.0,9608.0,5756.0,340.0,0.0,628.0,1338.0,5558.0,8.0,90.0,301.0,296.0,1569.0
2017-07-13 08:00:00,424.0,967.0,10800.0,5857.0,347.0,0.0,647.0,2117.0,5561.0,16.0,95.0,829.0,298.0,1260.0
2017-07-13 09:00:00,423.0,980.0,11243.0,5964.0,347.0,0.0,707.0,3222.0,5560.0,17.0,87.0,1758.0,295.0,1084.0
2017-07-13 10:00:00,418.0,979.0,11056.0,5970.0,344.0,0.0,803.0,3773.0,5557.0,16.0,85.0,3297.0,283.0,1066.0
2017-07-13 11:00:00,412.0,960.0,11038.0,5921.0,340.0,0.0,788.0,3378.0,5553.0,14.0,85.0,4254.0,316.0,1304.0
2017-07-13 12:00:00,408.0,962.0,11665.0,5996.0,347.0,0.0,771.0,2665.0,5547.0,14.0,85.0,4751.0,324.0,1824.0
2017-07-13 13:00:00,406.0,958.0,11859.0,6117.0,348.0,0.0,807.0,2543.0,5543.0,16.0,87.0,4954.0,324.0,2261.0
2017-07-13 14:00:00,382.0,972.0,11901.0,6144.0,347.0,0.0,784.0,2140.0,5538.0,15.0,90.0,5004.0,315.0,2766.0
2017-07-13 15:00:00,346.0,961.0,11669.0,6238.0,345.0,0.0,725.0,2289.0,5561.0,15.0,96.0,4835.0,310.0,3687.0
2017-07-13 16:00:00,349.0,962.0,11625.0,6350.0,346.0,0.0,711.0,1880.0,5576.0,15.0,99.0,4483.0,305.0,4618.0
2017-07-13 17:00:00,387.0,977.0,11430.0,6370.0,346.0,0.0,748.0,1440.0,5584.0,16.0,98.0,3994.0,310.0,5443.0
2017-07-13 18:00:00,386.0,973.0,11337.0,6360.0,351.0,0.0,742.0,1160.0,5596.0,16.0,98.0,3309.0,319.0,5933.0
2017-07-13 19:00:00,385.0,983.0,11544.0,6290.0,354.0,0.0,743.0,1407.0,5607.0,16.0,99.0,2485.0,321.0,5797.0
2017-07-13 20:00:00,391.0,985.0,11632.0,6224.0,358.0,0.0,686.0,1822.0,5614.0,17.0,100.0,1392.0,315.0,5810.0
2017-07-13 21:00:00,390.0,988.0,11494.0,6244.0,362.0,0.0,659.0,1672.0,5629.0,17.0,99.0,583.0,325.0,5724.0
2017-07-13 22:00:00,390.0,978.0,11239.0,6218.0,362.0,0.0,643.0,1618.0,5646.0,16.0,101.0,450.0,332.0,6014.0
2017-07-13 23:00:00,386.0,964.0,10381.0,6144.0,361.0,0.0,632.0,1314.0,5664.0,16.0,99.0,347.0,338.0,5954.0
2017-07-14 00:00:00,395.0,921.0,8432.0,5992.0,345.0,0.0,609.0,1443.0,5678.0,16.0,101.0,268.0,336.0,5964.0
2017-07-14 01:00:00,400.0,900.0,7394.0,5590.0,336.0,0.0,568.0,1058.0,5686.0,16.0,92.0,236.0,335.0,6117.0
2017-07-14 02:00:00,404.0,889.0,6866.0,5319.0,334.0,0.0,555.0,509.0,5699.0,16.0,85.0,156.0,325.0,6397.0
2017-07-14 03:00:00,402.0,911.0,6465.0,4904.0,334.0,30.0,552.0,436.0,5725.0,17.0,84.0,153.0,335.0,6467.0
2017-07-14 04:00:00,407.0,883.0,6567.0,4728.0,333.0,168.0,553.0,474.0,5747.0,17.0,83.0,154.0,335.0,6305.0
2017-07-14 05:00:00,407.0,880.0,6651.0,4666.0,323.0,108.0,560.0,440.0,5764.0,17.0,84.0,151.0,330.0,6270.0
2017-07-14 06:00:00,408.0,900.0,6986.0,4682.0,323.0,91.0,560.0,426.0,5775.0,17.0,84.0,150.0,327.0,6541.0
2017-07-14 07:00:00,408.0,793.0,7752.0,5096.0,333.0,87.0,563.0,683.0,5783.0,17.0,88.0,200.0,331.0,6615.0
2017-07-14 08:00:00,409.0,773.0,9150.0,5240.0,327.0,0.0,642.0,854.0,5800.0,17.0,90.0,717.0,328.0,6525.0
2017-07-14 09:00:00,401.0,821.0,10506.0,5512.0,338.0,0.0,707.0,1312.0,5811.0,17.0,90.0,1793.0,322.0,6101.0
2017-07-14 10:00:00,402.0,901.0,10596.0,5621.0,346.0,0.0,730.0,1599.0,5814.0,17.0,94.0,3561.0,320.0,5564.0
2017-07-14 11:00:00,401.0,877.0,10807.0,5729.0,342.0,0.0,760.0,1504.0,5825.0,17.0,98.0,4560.0,318.0,5319.0
2017-07-14 12:00:00,402.0,878.0,10839.0,5738.0,350.0,0.0,792.0,1587.0,5815.0,16.0,98.0,4984.0,325.0,5297.0
2017-07-14 13:00:00,407.0,900.0,10755.0,5748.0,362.0,6.0,800.0,1609.0,5824.0,17.0,96.0,5184.0,325.0,5353.0
2017-07-14 14:00:00,401.0,959.0,10854.0,5761.0,355.0,4.0,767.0,1594.0,5842.0,17.0,96.0,5235.0,321.0,5434.0
2017-07-14 15:00:00,401.0,970.0,11053.0,5849.0,335.0,0.0,756.0,1161.0,5841.0,20.0,96.0,5138.0,319.0,5686.0
2017-07-14 16:00:00,401.0,931.0,10750.0,5767.0,338.0,0.0,727.0,880.0,5833.0,20.0,99.0,4902.0,322.0,6119.0
2017-07-14 17:00:00,400.0,953.0,10855.0,5727.0,337.0,0.0,715.0,836.0,5845.0,20.0,100.0,4493.0,317.0,6528.0
2017-07-14 18:00:00,399.0,924.0,10423.0,5616.0,342.0,0.0,701.0,628.0,5840.0,20.0,91.0,3958.0,323.0,7077.0
2017-07-14 19:00:00,400.0,881.0,10053.0,5328.0,343.0,0.0,701.0,756.0,5849.0,20.0,91.0,3123.0,322.0,7609.0
2017-07-14 20:00:00,404.0,879.0,10082.0,5273.0,356.0,2.0,687.0,851.0,5865.0,20.0,92.0,1881.0,325.0,7853.0
2017-07-14 21:00:00,402.0,879.0,10068.0,5358.0,359.0,0.0,643.0,882.0,5886.0,18.0,92.0,869.0,331.0,8013.0
2017-07-14 22:00:00,392.0,884.0,9752.0,5423.0,359.0,0.0,621.0,772.0,5894.0,8.0,92.0,659.0,336.0,8247.0
2017-07-14 23:00:00,392.0,790.0,8841.0,5140.0,356.0,0.0,590.0,532.0,5894.0,8.0,92.0,637.0,337.0,8349.0
2017-07-15 00:00:00,370.0,708.0,7016.0,5066.0,321.0,0.0,564.0,602.0,5896.0,7.0,89.0,611.0,339.0,8299.0
2017-07-15 01:00:00,373.0,529.0,6289.0,4837.0,311.0,0.0,555.0,491.0,5903.0,8.0,88.0,564.0,342.0,8125.0
2017-07-15 02:00:00,395.0,408.0,5531.0,4308.0,307.0,166.0,553.0,448.0,5924.0,8.0,85.0,466.0,343.0,7821.0
2017-07-15 03:00:00,398.0,430.0,5328.0,4085.0,300.0,549.0,555.0,457.0,5933.0,8.0,86.0,405.0,340.0,7407.0
2017-07-15 04:00:00,395.0,438.0,5177.0,3966.0,299.0,718.0,551.0,388.0,5937.0,8.0,86.0,386.0,341.0,7360.0
2017-07-15 05:00:00,397.0,382.0,5134.0,3840.0,292.0,902.0,553.0,385.0,5940.0,8.0,87.0,313.0,345.0,7402.0
2017-07-15 06:00:00,388.0,374.0,5380.0,3768.0,294.0,932.0,557.0,400.0,5943.0,7.0,87.0,240.0,345.0,7162.0
2017-07-15 07:00:00,380.0,373.0,5686.0,3773.0,292.0,1048.0,545.0,514.0,5944.0,8.0,86.0,338.0,336.0,6824.0
2017-07-15 08:00:00,382.0,404.0,6091.0,3969.0,291.0,359.0,582.0,693.0,5942.0,9.0,85.0,948.0,333.0,6350.0
2017-07-15 09:00:00,390.0,506.0,6103.0,4236.0,287.0,17.0,608.0,741.0,5937.0,7.0,86.0,2386.0,332.0,5927.0
2017-07-15 10:00:00,387.0,527.0,6837.0,4445.0,278.0,0.0,637.0,1009.0,5930.0,8.0,84.0,3781.0,326.0,5486.0
2017-07-15 11:00:00,383.0,598.0,7092.0,4705.0,299.0,0.0,640.0,1177.0,5923.0,8.0,82.0,4492.0,329.0,5453.0
2017-07-15 12:00:00,383.0,640.0,7003.0,4946.0,293.0,0.0,675.0,1491.0,5915.0,8.0,86.0,4857.0,331.0,5541.0
2017-07-15 13:00:00,376.0,655.0,6889.0,5092.0,295.0,0.0,689.0,1656.0,5907.0,5.0,88.0,5038.0,333.0,5684.0
2017-07-15 14:00:00,374.0,652.0,6804.0,4965.0,287.0,15.0,673.0,1474.0,5900.0,5.0,88.0,5046.0,332.0,5798.0
2017-07-15 15:00:00,364.0,621.0,6964.0,5011.0,283.0,209.0,676.0,1517.0,5895.0,5.0,86.0,4963.0,334.0,5777.0
2017-07-15 16:00:00,363.0,607.0,7145.0,4974.0,281.0,209.0,659.0,1063.0,5891.0,4.0,87.0,4777.0,340.0,5678.0
2017-07-15 17:00:00,370.0,610.0,7181.0,4936.0,281.0,209.0,657.0,836.0,5887.0,5.0,86.0,4441.0,343.0,5798.0
2017-07-15 18:00:00,369.0,595.0,6932.0,4970.0,281.0,124.0,642.0,894.0,5885.0,6.0,84.0,3885.0,341.0,6012.0
2017-07-15 19:00:00,374.0,594.0,6980.0,4949.0,281.0,0.0,621.0,806.0,5882.0,6.0,82.0,3087.0,341.0,6455.0
2017-07-15 20:00:00,374.0,629.0,7026.0,5134.0,282.0,0.0,620.0,1033.0,5882.0,6.0,84.0,1991.0,341.0,6945.0
2017-07-15 21:00:00,376.0,635.0,7303.0,5304.0,278.0,0.0,611.0,1235.0,5884.0,6.0,86.0,1002.0,344.0,6951.0
2017-07-15 22:00:00,377.0,638.0,7282.0,5300.0,247.0,0.0,619.0,1615.0,5896.0,6.0,84.0,724.0,341.0,7332.0
2017-07-15 23:00:00,374.0,557.0,7327.0,4866.0,247.0,0.0,573.0,848.0,5905.0,6.0,84.0,681.0,342.0,7316.0
2017-07-16 00:00:00,378.0,475.0,6539.0,4302.0,251.0,5.0,563.0,480.0,5904.0,6.0,83.0,615.0,337.0,7307.0
2017-07-16 01:00:00,377.0,463.0,6015.0,3718.0,253.0,291.0,557.0,585.0,5907.0,6.0,84.0,576.0,336.0,7069.0
2017-07-16 02:00:00,375.0,447.0,5751.0,3323.0,254.0,679.0,556.0,455.0,5908.0,5.0,83.0,568.0,339.0,6768.0
2017-07-16 03:00:00,382.0,472.0,6072.0,3300.0,255.0,1278.0,550.0,430.0,5911.0,4.0,85.0,508.0,342.0,6360.0
2017-07-16 04:00:00,386.0,427.0,6033.0,3320.0,249.0,1476.0,537.0,416.0,5914.0,5.0,81.0,461.0,345.0,6122.0
2017-07-16 05:00:00,387.0,407.0,5881.0,3297.0,255.0,1477.0,523.0,379.0,5916.0,6.0,83.0,447.0,348.0,5817.0
2017-07-16 06:00:00,388.0,380.0,5666.0,3052.0,246.0,1658.0,524.0,427.0,5924.0,6.0,82.0,425.0,339.0,5847.0
2017-07-16 07:00:00,380.0,375.0,5315.0,2946.0,232.0,1806.0,530.0,496.0,5926.0,6.0,81.0,433.0,331.0,5945.0
2017-07-16 08:00:00,376.0,373.0,5905.0,3006.0,235.0,1643.0,555.0,591.0,5928.0,6.0,79.0,1038.0,343.0,5415.0
2017-07-16 09:00:00,378.0,375.0,5893.0,3061.0,238.0,1433.0,587.0,686.0,5925.0,6.0,77.0,2634.0,346.0,4961.0
2017-07-16 10:00:00,380.0,398.0,5777.0,3130.0,237.0,1409.0,603.0,691.0,5920.0,6.0,79.0,4115.0,348.0,4731.0
2017-07-16 11:00:00,384.0,449.0,5801.0,3470.0,238.0,1316.0,624.0,1018.0,5911.0,6.0,80.0,4765.0,347.0,4368.0
2017-07-16 12:00:00,383.0,546.0,5958.0,3738.0,237.0,878.0,652.0,1117.0,5896.0,6.0,82.0,5083.0,341.0,4162.0
2017-07-16 13:00:00,381.0,572.0,6269.0,4071.0,236.0,818.0,681.0,1172.0,5892.0,6.0,82.0,5225.0,343.0,4000.0
2017-07-16 14:00:00,376.0,640.0,6299.0,4224.0,234.0,489.0,666.0,1052.0,5887.0,6.0,82.0,5243.0,333.0,3838.0
2017-07-16 15:00:00,369.0,611.0,6325.0,4350.0,231.0,454.0,643.0,898.0,5885.0,6.0,81.0,5130.0,332.0,3912.0
2017-07-16 16:00:00,369.0,594.0,6575.0,4505.0,234.0,410.0,624.0,732.0,5888.0,6.0,80.0,4929.0,340.0,3989.0
2017-07-16 17:00:00,369.0,589.0,6339.0,4321.0,236.0,409.0,625.0,783.0,5890.0,5.0,81.0,4568.0,341.0,4264.0
2017-07-16 18:00:00,357.0,588.0,6250.0,4301.0,240.0,220.0,618.0,839.0,5890.0,5.0,82.0,3979.0,343.0,4637.0
2017-07-16 19:00:00,352.0,587.0,6440.0,4392.0,240.0,55.0,608.0,980.0,5891.0,6.0,79.0,3120.0,343.0,5184.0
2017-07-16 20:00:00,357.0,557.0,6938.0,4378.0,243.0,0.0,611.0,1301.0,5894.0,7.0,79.0,1863.0,347.0,5756.0
2017-07-16 21:00:00,357.0,584.0,7170.0,4594.0,248.0,0.0,642.0,1598.0,5900.0,7.0,75.0,905.0,339.0,6352.0
2017-07-16 22:00:00,354.0,605.0,7302.0,4676.0,261.0,0.0,657.0,1975.0,5909.0,7.0,80.0,698.0,338.0,6746.0
2017-07-16 23:00:00,358.0,588.0,7328.0,4668.0,261.0,0.0,645.0,1515.0,5909.0,6.0,79.0,676.0,328.0,6871.0
2017-07-17 00:00:00,357.0,576.0,6045.0,4632.0,260.0,0.0,608.0,1057.0,5905.0,6.0,80.0,669.0,327.0,6633.0
2017-07-17 01:00:00,360.0,563.0,5726.0,4586.0,258.0,14.0,566.0,603.0,5906.0,6.0,80.0,641.0,328.0,6546.0
2017-07-17 02:00:00,362.0,441.0,5358.0,4426.0,253.0,202.0,542.0,482.0,5911.0,6.0,80.0,608.0,327.0,6447.0
2017-07-17 03:00:00,358.0,454.0,5458.0,4219.0,259.0,287.0,529.0,502.0,5911.0,6.0,81.0,584.0,330.0,6214.0
2017-07-17 04:00:00,360.0,499.0,5422.0,4134.0,257.0,287.0,535.0,430.0,5915.0,6.0,76.0,515.0,336.0,6138.0
2017-07-17 05:00:00,362.0,601.0,5671.0,4406.0,250.0,287.0,527.0,374.0,5913.0,6.0,78.0,430.0,333.0,6061.0
2017-07-17 06:00:00,363.0,583.0,6257.0,4845.0,252.0,199.0,527.0,407.0,5918.0,7.0,79.0,314.0,329.0,6227.0
