datetime,generation biomass,generation hydro water reservoir,generation other renewable,generation solar,generation waste,generation wind onshore,price day ahead,price actual,temp,pressure,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_3h,clouds_all,year,month,day,hour,season,total load actual
2017-02-19 8:00,345,924,79,144,257,5529,41.49,48.99,276.97,961,94,2,71,0,0,0,8,2017,2,19,8,winter,22594
2017-02-19 9:00,348,1356,80,699,266,5636,42.69,49.25,279.046,963,89,2,49,0,0,0,0,2017,2,19,9,winter,24774
2017-02-19 10:00,349,1227,82,1298,271,5628,44.69,51.64,279.046,963,89,2,49,0,0,0,0,2017,2,19,10,winter,26578
2017-02-19 11:00,349,1365,82,2009,272,5538,42.69,49.89,279.046,963,89,2,49,0,0,0,0,2017,2,19,11,winter,27335
2017-02-19 12:00,349,1686,82,2429,271,5400,46.07,53.5,284.56,964,82,3,62,0,0,0,0,2017,2,19,12,winter,27288
2017-02-19 13:00,338,1757,83,2698,266,5062,42.99,50.59,284.56,964,82,3,62,0,0,0,0,2017,2,19,13,winter,27564
2017-02-19 14:00,348,1850,81,2635,269,5061,41.99,49.88,284.56,964,82,3,62,0,0,0,0,2017,2,19,14,winter,27401
2017-02-19 15:00,349,1253,80,2475,271,5410,40.18,47.7,286.171,963,67,3,75,0,0,0,0,2017,2,19,15,winter,26123
2017-02-19 16:00,350,1182,81,2146,268,5586,38.64,46.63,286.171,963,67,3,75,0,0,0,0,2017,2,19,16,winter,25242
2017-02-19 17:00,346,1418,81,1567,266,5509,41.37,47.9,286.171,963,67,3,75,0,0,0,0,2017,2,19,17,winter,25003
2017-02-19 18:00,349,1608,89,639,270,5888,53.65,62.77,282.099,963,75,1,52,0,0,0,0,2017,2,19,18,winter,25948
2017-02-19 19:00,345,2350,90,173,265,6343,60.71,68.09,282.099,963,75,1,52,0,0,0,0,2017,2,19,19,winter,29001
2017-02-19 20:00,347,2593,91,111,257,6694,62.49,69.58,282.099,963,75,1,52,0,0,0,0,2017,2,19,20,winter,30699
2017-02-19 21:00,349,2581,91,24,253,6717,60.19,67.32,277.465,965,85,2,49,0,0,0,0,2017,2,19,21,winter,30768
2017-02-19 22:00,343,1935,92,20,250,6673,57,63.45,277.465,965,85,2,49,0,0,0,0,2017,2,19,22,winter,29499
2017-02-19 23:00,345,1359,91,20,246,6428,51.69,58.68,277.465,965,85,2,49,0,0,0,0,2017,2,19,23,winter,27240
2017-02-20 0:00,344,1282,79,20,247,6048,42.69,49.34,275.242,966,89,2,50,0,0,0,0,2017,2,20,0,winter,24792
2017-02-20 1:00,344,998,79,20,236,5740,40.2,47.11,275.242,966,89,2,50,0,0,0,0,2017,2,20,1,winter,23065
2017-02-20 2:00,340,1047,79,20,232,5477,40.2,48.17,275.242,966,89,2,50,0,0,0,0,2017,2,20,2,winter,22109
2017-02-20 3:00,339,738,79,20,226,5615,37.87,47.19,273.74,965,90,2,27,0,0,0,0,2017,2,20,3,winter,21717
2017-02-20 4:00,345,617,78,19,231,5447,36.4,44.16,273.74,965,90,2,27,0,0,0,0,2017,2,20,4,winter,21771
2017-02-20 5:00,351,714,80,20,228,5867,39.19,46.5,273.74,965,90,2,27,0,0,0,0,2017,2,20,5,winter,22650
2017-02-20 6:00,348,956,81,20,235,5999,46.07,53.68,272.209,965,89,2,35,0,0,0,0,2017,2,20,6,winter,25705
2017-02-20 7:00,345,1999,85,62,239,5930,61.64,67.67,272.209,965,89,2,35,0,0,0,0,2017,2,20,7,winter,30372
2017-02-20 8:00,347,3807,87,239,242,5847,66.26,73.45,272.209,965,89,2,35,0,0,0,0,2017,2,20,8,winter,33015
2017-02-20 9:00,352,3559,88,1060,238,5257,64.93,72.11,276.397,966,90,1,48,0,0,0,0,2017,2,20,9,winter,34205
2017-02-20 10:00,345,2922,87,1960,236,5108,61.69,69.8,276.397,966,90,1,48,0,0,0,0,2017,2,20,10,winter,34474
2017-02-20 11:00,351,2527,80,2799,235,5279,59.69,68.03,276.397,966,90,1,48,0,0,0,0,2017,2,20,11,winter,34330
2017-02-20 12:00,347,1991,84,3304,242,5312,56.62,65.15,284.197,966,90,2,61,0,0,0,0,2017,2,20,12,winter,33876
2017-02-20 13:00,348,1862,84,3534,240,5316,54.98,62.19,284.197,966,90,2,61,0,0,0,0,2017,2,20,13,winter,33711
2017-02-20 14:00,349,1927,86,3508,237,5249,54.98,62.13,284.197,966,90,2,61,0,0,0,0,2017,2,20,14,winter,32547
2017-02-20 15:00,343,1612,84,3326,239,5501,51.69,58.9,286.107,964,75,1,68,0,0,0,0,2017,2,20,15,winter,31996
2017-02-20 16:00,343,1510,82,2873,247,5876,50.55,58.24,286.107,964,75,1,68,0,0,0,0,2017,2,20,16,winter,31565
2017-02-20 17:00,347,1687,85,2011,261,5978,52.47,60.68,286.624,963,70,2,63,0,0,0,0,2017,2,20,17,winter,31352
2017-02-20 18:00,351,2707,90,680,252,5916,60.94,71.25,282.582,963,66,2,62,0,0,0,0,2017,2,20,18,winter,31665
2017-02-20 19:00,354,3806,91,244,253,6441,64.95,74.97,282.582,963,66,2,62,0,0,0,0,2017,2,20,19,winter,34261
2017-02-20 20:00,353,3130,93,213,267,6997,62.58,72.07,282.582,963,66,2,62,0,0,0,0,2017,2,20,20,winter,35293
2017-02-20 21:00,348,2161,92,176,266,7287,58.11,67.07,277.007,964,82,1,58,0,0,0,0,2017,2,20,21,winter,34587
2017-02-20 22:00,340,1514,90,152,263,7183,53,60.96,277.007,964,82,1,58,0,0,0,0,2017,2,20,22,winter,31832
2017-02-20 23:00,342,1389,91,128,250,6879,48.16,56.11,277.007,964,82,1,58,0,0,0,0,2017,2,20,23,winter,28811
2017-02-21 0:00,344,1284,82,49,243,6676,45.2,50.49,274.298,965,91,1,57,0,0,0,0,2017,2,21,0,winter,26738
2017-02-21 1:00,349,1015,81,43,247,6591,42,47.34,274.298,965,91,1,57,0,0,0,0,2017,2,21,1,winter,24899
2017-02-21 2:00,352,929,81,43,256,6600,39.51,44.96,274.298,965,91,1,57,0,0,0,0,2017,2,21,2,winter,23857
2017-02-21 3:00,343,1084,81,31,250,6537,36.4,42.36,272.295,964,86,1,40,0,0,0,0,2017,2,21,3,winter,23471
2017-02-21 4:00,345,871,80,30,251,6462,34.99,40.98,272.295,964,86,1,40,0,0,0,0,2017,2,21,4,winter,23380
2017-02-21 5:00,344,769,80,31,256,6451,36.46,42.09,272.295,964,86,1,40,0,0,0,0,2017,2,21,5,winter,24025
2017-02-21 6:00,345,1080,82,31,257,6266,46.53,51.77,271.097,964,85,1,25,0,0,0,0,2017,2,21,6,winter,26905
2017-02-21 7:00,343,2333,86,38,263,6124,57.9,63.26,271.097,964,85,1,25,0,0,0,0,2017,2,21,7,winter,31238
2017-02-21 8:00,347,2697,87,288,265,5908,59.94,67.73,271.097,964,85,1,25,0,0,0,0,2017,2,21,8,winter,33424
2017-02-21 9:00,347,2918,89,1306,270,5482,59.73,66.67,276.993,964,84,2,28,0,0,0,0,2017,2,21,9,winter,34363
2017-02-21 10:00,336,3096,89,2212,269,5107,57.68,65.81,279.1605,979,77,2,33,0,0,0,0,2017,2,21,10,winter,34525
2017-02-21 11:00,345,3008,88,2864,257,4986,58,66.16,279.5596562,1025,70,2,36,0,0,0,0,2017,2,21,11,winter,34023
2017-02-21 12:00,348,2626,86,3307,240,4963,55.56,64.17,282.6113125,1024,63,2,43,0,0,0,0,2017,2,21,12,winter,33586
2017-02-21 13:00,348,2835,91,3507,246,4739,54.59,61.52,282.0335,1023,61,2,54,0,0,0,0,2017,2,21,13,winter,33377
2017-02-21 14:00,345,2417,91,3475,240,4768,52.81,60,286.295,1023,52,2,60,0,0,0,0,2017,2,21,14,winter,32184
2017-02-21 15:00,346,1788,93,3212,242,4899,51.29,58.42,286.927,1022,49,3,70,0,0,0,0,2017,2,21,15,winter,31536
2017-02-21 16:00,342,1682,90,2699,242,5092,50.61,57.71,288.74,1022,25,1,50,0,0,0,0,2017,2,21,16,winter,31105
2017-02-21 17:00,345,1977,92,1754,261,5057,51.16,58.57,289.74,1021,23,2,40,0,0,0,0,2017,2,21,17,winter,31082
2017-02-21 18:00,346,2873,92,418,279,5123,57.42,67.86,290.15,1021,25,1,80,0,0,0,0,2017,2,21,18,winter,31396
2017-02-21 19:00,344,3895,96,51,282,5454,61.23,71.61,288.76,1021,30,2,10,0,0,0,0,2017,2,21,19,winter,34363
2017-02-21 20:00,346,4133,95,45,273,5459,60.71,71.31,285.95,1021,34,1,350,0,0,0,0,2017,2,21,20,winter,35446
2017-02-21 21:00,355,3427,94,28,286,5537,59.36,68.55,283.49,1021,49,2,330,0,0,0,0,2017,2,21,21,winter,34674
2017-02-21 22:00,357,2334,95,29,284,5546,54.69,63.18,282.23,1022,52,2,360,0,0,0,0,2017,2,21,22,winter,32086
2017-02-21 23:00,358,1271,98,29,275,5249,49.98,57.99,279.73,1022,76,3,330,0,0,0,0,2017,2,21,23,winter,28985
2017-02-22 0:00,360,944,89,28,276,4899,42.69,48.3,279,1023,76,1,330,0,0,0,0,2017,2,22,0,winter,26910
2017-02-22 1:00,358,900,88,29,271,4728,41.19,47.11,278.15,1023,76,2,350,0,0,0,0,2017,2,22,1,winter,25218
2017-02-22 2:00,357,941,88,28,257,4171,40.19,45.98,277.15,1023,76,2,360,0,0,0,0,2017,2,22,2,winter,24122
2017-02-22 3:00,358,954,87,28,258,3742,39.64,45.39,276.57,1023,69,1,340,0,0,0,0,2017,2,22,3,winter,23678
2017-02-22 4:00,361,915,87,28,260,3377,39.99,45.46,276.15,1023,74,1,340,0,0,0,0,2017,2,22,4,winter,23665
2017-02-22 5:00,360,919,84,28,270,3164,41.19,46.5,275.73,1022,80,1,350,0,0,0,0,2017,2,22,5,winter,24296
2017-02-22 6:00,359,1500,86,28,281,3014,49.69,55.07,275.57,1022,74,1,350,0,0,0,0,2017,2,22,6,winter,26797
2017-02-22 7:00,358,2706,92,35,283,2845,56.86,62.25,275.15,1022,80,1,360,0,0,0,0,2017,2,22,7,winter,31082
2017-02-22 8:00,359,3961,93,224,280,2952,59.3,66.5,276.38,1022,80,1,330,0,0,0,0,2017,2,22,8,winter,33198
2017-02-22 9:00,366,3893,92,1091,276,2958,59.01,66.17,277.97,1022,80,2,44,0,0,0,0,2017,2,22,9,winter,34402
2017-02-22 10:00,361,3687,90,1935,281,2862,57.69,66.27,279.16,1022,79,0,0,0,0,0,0,2017,2,22,10,winter,34466
2017-02-22 11:00,362,3480,92,2497,283,2845,54.14,62.47,281.97,1022,70,1,0,0,0,0,0,2017,2,22,11,winter,34100
2017-02-22 12:00,360,3564,91,2807,279,3017,52.57,60.92,284.96,1022,57,1,280,0,0,0,0,2017,2,22,12,winter,33646
2017-02-22 13:00,362,3154,93,2947,273,3060,52.57,59.68,287.53,1022,50,1,300,0,0,0,0,2017,2,22,13,winter,33341
2017-02-22 14:00,364,2572,94,2855,267,3038,50.55,57.56,289.74,1021,36,0,30,0,0,0,0,2017,2,22,14,winter,32331
2017-02-22 15:00,361,2320,93,2457,264,2945,50,56.91,290.88,1020,68,2,20,0,0,0,0,2017,2,22,15,winter,31690
2017-02-22 16:00,367,2507,94,1786,277,2817,50,56.9,291.74,1019,68,3,10,0,0,0,0,2017,2,22,16,winter,31205
2017-02-22 17:00,372,2774,100,953,282,2563,53.49,60.95,292.53,1018,28,2,20,0,0,0,0,2017,2,22,17,winter,31128
2017-02-22 18:00,384,3739,99,184,282,2601,58.44,68.37,292.34,1017,30,1,0,0,0,0,0,2017,2,22,18,winter,31579
2017-02-22 19:00,382,5447,98,49,284,2880,62.58,71.94,290.76,1017,39,1,350,0,0,0,0,2017,2,22,19,winter,34255
2017-02-22 20:00,375,6000,98,46,286,3103,65.25,74.28,288.16,1018,44,1,360,0,0,0,0,2017,2,22,20,winter,35081
2017-02-22 21:00,374,5234,98,31,285,3118,63.15,71.15,287.14,1018,50,2,87,0,0,0,0,2017,2,22,21,winter,34554
2017-02-22 22:00,376,3230,97,26,275,2986,60,67.28,286.09,1018,54,0,340,0,0,0,0,2017,2,22,22,winter,31921
2017-02-22 23:00,370,2261,96,27,265,2998,56.86,63.85,285.45,1019,62,2,10,0,0,0,0,2017,2,22,23,winter,28922
2017-02-23 0:00,358,1327,95,27,264,3338,56.86,63.09,285.38,1019,66,2,350,0,0,0,20,2017,2,23,0,winter,27045
2017-02-23 1:00,364,823,96,26,262,3505,51.91,58.49,283.15,1019,66,2,360,0,0,0,20,2017,2,23,1,winter,25077
2017-02-23 2:00,381,639,95,26,260,3495,47.4,54.1,282.15,1018,70,2,340,0,0,0,0,2017,2,23,2,winter,23983
2017-02-23 3:00,381,757,96,25,267,3440,45.29,51.9,281.73,1018,75,0,0,0,0,0,0,2017,2,23,3,winter,23564
2017-02-23 4:00,380,710,97,26,275,3293,45.13,51.73,281.15,1018,75,1,0,0,0,0,0,2017,2,23,4,winter,23460
2017-02-23 5:00,379,759,96,26,278,3061,48,54.3,280.57,1017,70,1,350,0,0,0,0,2017,2,23,5,winter,24156
2017-02-23 6:00,381,1268,97,26,275,3004,56.69,63.4,280.15,1016,75,1,0,0,0,0,0,2017,2,23,6,winter,26531
2017-02-23 7:00,381,2953,94,33,275,2546,58.01,64.49,280.15,1017,75,0,0,0,0,0,0,2017,2,23,7,winter,30736
2017-02-23 8:00,383,3952,96,58,273,2564,58.3,66.01,281.12,1016,81,1,310,0,0,0,0,2017,2,23,8,winter,32898
2017-02-23 9:00,386,4616,94,247,279,2339,58.96,65.98,281.55,1016,81,1,340,0,0,0,76,2017,2,23,9,winter,34002
2017-02-23 10:00,386,5124,98,536,280,1918,58.71,67.12,281.95,1017,81,0,0,0,0,0,76,2017,2,23,10,winter,34395
2017-02-23 11:00,386,5063,98,872,273,1799,58.56,67.22,282.76,1017,75,2,330,0,0,0,76,2017,2,23,11,winter,34462
2017-02-23 12:00,385,5023,97,1186,261,1828,58.3,67.04,283.74,1017,71,2,340,0,0,0,92,2017,2,23,12,winter,34280
2017-02-23 13:00,377,4469,99,1338,272,1980,58.15,65.52,285.75,1017,66,1,16,0,0,0,40,2017,2,23,13,winter,34250
2017-02-23 14:00,368,3517,101,1311,272,2026,57.69,65.04,287.14,1016,58,2,330,0,0,0,92,2017,2,23,14,winter,33040
2017-02-23 15:00,370,3559,99,1105,256,1977,56.69,63.8,287.95,1015,58,1,350,0,0,0,92,2017,2,23,15,winter,32408
2017-02-23 16:00,374,3297,97,817,266,1852,56.52,63.92,288.15,1014,58,1,340,0.3,0,0,20,2017,2,23,16,winter,32084
2017-02-23 17:00,374,3181,100,409,282,1712,56.69,64.24,288.15,1013,62,2,340,0,0,0,75,2017,2,23,17,winter,31967
2017-02-23 18:00,376,3735,101,90,277,1854,57.5,67.37,287.55,1013,67,1,350,0,0,0,75,2017,2,23,18,winter,32243
2017-02-23 19:00,375,5153,102,46,280,2263,59.19,68.8,286.55,1013,76,1,360,0,0,0,75,2017,2,23,19,winter,34529
2017-02-23 20:00,375,5205,100,44,277,2883,59.6,68.87,286.14,1013,71,2,350,0,0,0,20,2017,2,23,20,winter,35182
2017-02-23 21:00,377,3966,100,34,279,3556,58.01,66.02,285.48,1013,76,1,350,0.3,0,0,40,2017,2,23,21,winter,34535
2017-02-23 22:00,369,2634,101,32,283,3633,52.57,60.95,284.49,1014,87,1,130,0.3,0,0,75,2017,2,23,22,winter,31868
2017-02-23 23:00,367,1886,101,29,271,3839,49.11,57.15,284.44,1014,81,4,230,0.9,0,0,75,2017,2,23,23,winter,28989
2017-02-24 0:00,361,1135,98,30,271,4249,48.57,54.47,284.57,1014,81,4,300,0,0,0,20,2017,2,24,0,winter,26892
2017-02-24 1:00,356,873,98,30,280,4638,44.64,50.74,284.15,1013,87,4,320,0,0,0,20,2017,2,24,1,winter,25179
2017-02-24 2:00,377,684,98,27,278,5398,40.2,46.62,282.73,1013,93,0,0,0,0,0,0,2017,2,24,2,winter,24028
2017-02-24 3:00,378,735,100,29,294,5822,38.99,45.56,281.57,1013,93,1,120,0,0,0,0,2017,2,24,3,winter,23718
2017-02-24 4:00,364,740,98,29,295,6372,38.01,44.6,280.57,1013,100,2,18,0,0,0,40,2017,2,24,4,winter,23693
2017-02-24 5:00,376,733,95,30,298,6847,39.59,45.83,281.15,1013,100,2,330,0,0,0,20,2017,2,24,5,winter,24353
2017-02-24 6:00,380,1049,97,29,298,7323,47.26,53.4,281.15,1013,93,2,360,0,0,0,20,2017,2,24,6,winter,26696
2017-02-24 7:00,381,1364,97,34,292,8321,54.71,60.91,281.15,1013,93,1,9,0,0,0,20,2017,2,24,7,winter,30767
2017-02-24 8:00,365,1915,90,91,290,8381,57.73,65.44,280.15,1013,100,1,9,0,0,0,20,2017,2,24,8,winter,32962
2017-02-24 9:00,336,2856,96,445,289,8189,58.57,65.43,280.35,1013,100,1,10,0,0,0,20,2017,2,24,9,winter,34154
2017-02-24 10:00,337,2158,97,934,286,8264,58.2,66.34,281.13,1014,100,1,0,0,0,0,20,2017,2,24,10,winter,34403
2017-02-24 11:00,336,2166,96,1458,284,8237,57.94,65.96,282.94,1015,93,2,340,0,0,0,20,2017,2,24,11,winter,34437
2017-02-24 12:00,334,2118,99,1896,287,8045,56.69,64.89,284.74,1016,62,1,0,0,0,0,0,2017,2,24,12,winter,34109
2017-02-24 13:00,345,1873,101,2165,289,8016,54.43,61.23,286.12,1016,58,2,50,0,0,0,0,2017,2,24,13,winter,33746
2017-02-24 14:00,374,1512,100,2183,294,7786,52.79,59.91,287.52,1015,62,2,50,0,0,0,0,2017,2,24,14,winter,32466
2017-02-24 15:00,391,1451,101,2128,292,7725,51.21,58.38,288.33,1015,55,2,0,0,0,0,0,2017,2,24,15,winter,31506
2017-02-24 16:00,392,1583,102,1753,295,7930,44.92,52.92,289.74,1014,48,1,260,0,0,0,0,2017,2,24,16,winter,30910
2017-02-24 17:00,392,2076,101,1101,300,7984,50.1,58.23,289.55,1014,51,0,70,0,0,0,40,2017,2,24,17,winter,30713
2017-02-24 18:00,401,2410,100,270,305,7865,57.52,67.97,289.36,1014,59,0,0,0,0,0,40,2017,2,24,18,winter,30664
2017-02-24 19:00,401,2978,102,50,306,7987,58.19,68.3,288.36,1014,38,3,10,0,0,0,20,2017,2,24,19,winter,33097
2017-02-24 20:00,403,3299,104,47,307,7791,53.49,64.58,286.16,1015,43,4,360,0,0,0,20,2017,2,24,20,winter,33826
2017-02-24 21:00,404,3231,105,26,311,7545,50.82,60.54,284.67,1016,53,5,350,0,0,0,0,2017,2,24,21,winter,33451
2017-02-24 22:00,405,2757,103,24,308,6900,48.98,57.94,283.8,1018,82,3,20,0,0,0,0,2017,2,24,22,winter,31039
2017-02-24 23:00,406,1435,105,25,309,6386,48.41,56.24,283.16,1018,46,2,60,0,0,0,0,2017,2,24,23,winter,28689
2017-02-25 0:00,407,1272,102,26,306,5661,52.26,58.76,282.15,1019,49,2,10,0,0,0,0,2017,2,25,0,winter,27187
2017-02-25 1:00,407,1306,102,26,296,5257,48.69,56.74,280.57,1019,52,2,30,0,0,0,0,2017,2,25,1,winter,25573
2017-02-25 2:00,407,860,102,24,307,4784,44.5,52.32,279.15,1019,60,1,340,0,0,0,0,2017,2,25,2,winter,24051
2017-02-25 3:00,407,736,103,25,312,4799,43.4,50.64,277.15,1019,69,1,350,0,0,0,0,2017,2,25,3,winter,23346
2017-02-25 4:00,404,732,104,25,309,4875,41.5,47.9,276.15,1019,74,2,320,0,0,0,0,2017,2,25,4,winter,22893
2017-02-25 5:00,402,729,104,25,302,4977,42.2,48.42,275.73,1019,80,2,350,0,0,0,0,2017,2,25,5,winter,22791
2017-02-25 6:00,401,669,104,25,305,4848,41.89,48.27,275.15,1019,80,1,360,0,0,0,0,2017,2,25,6,winter,23351
2017-02-25 7:00,403,870,103,33,303,4697,45.26,51.81,273.73,1019,92,1,0,0,0,0,0,2017,2,25,7,winter,24495
2017-02-25 8:00,406,1150,104,432,310,4379,45.04,51.57,274.4,1019,86,1,10,0,0,0,0,2017,2,25,8,winter,26048
2017-02-25 9:00,405,1728,105,1455,317,3494,53.71,59.9,274.4,1020,85,1,10,0,0,0,0,2017,2,25,9,winter,28855
2017-02-25 10:00,400,2898,107,2238,317,2779,55.51,62.21,278.95,1020,85,1,70,0,0,0,0,2017,2,25,10,winter,30235
2017-02-25 11:00,400,2948,108,2811,318,2538,53.74,59.62,280.95,1020,85,1,350,0,0,0,0,2017,2,25,11,winter,30329
2017-02-25 12:00,401,2376,107,3166,316,2601,50.04,55.99,283.35,1020,83,1,0,0,0,0,0,2017,2,25,12,winter,29756
2017-02-25 13:00,403,1794,104,3251,316,2588,51.16,57.15,284.93,1020,46,2,160,0,0,0,0,2017,2,25,13,winter,29580
2017-02-25 14:00,403,1537,103,3216,314,2434,49.94,56.23,286.12,1019,41,1,180,0,0,0,0,2017,2,25,14,winter,28685
2017-02-25 15:00,402,1176,104,3078,315,2266,49.02,55.2,288.12,1018,78,2,210,0,0,0,0,2017,2,25,15,winter,27620
2017-02-25 16:00,391,1216,104,2738,314,2168,46.29,52.69,289.34,1018,74,3,200,0,0,0,0,2017,2,25,16,winter,26857
2017-02-25 17:00,375,1393,105,1933,315,2148,47.63,53.45,290.13,1018,31,2,200,0,0,0,0,2017,2,25,17,winter,26520
2017-02-25 18:00,387,2024,105,643,314,2305,52.7,60.87,290.34,1018,31,2,230,0,0,0,0,2017,2,25,18,winter,26704
2017-02-25 19:00,398,3841,105,92,316,2737,57.69,65.95,289.55,1018,39,2,200,0,0,0,0,2017,2,25,19,winter,29180
2017-02-25 20:00,402,3930,104,50,309,3095,58.11,65.66,287.74,1019,44,1,180,0,0,0,0,2017,2,25,20,winter,30376
2017-02-25 21:00,400,3601,102,33,298,3183,58.19,65.8,285.35,1019,54,1,180,0,0,0,0,2017,2,25,21,winter,30352
2017-02-25 22:00,398,3221,104,33,304,3324,57.42,64.57,283.85,1019,58,1,190,0,0,0,0,2017,2,25,22,winter,29062
2017-02-25 23:00,398,2232,105,31,302,3231,56.69,63.61,281.57,1020,70,0,0,0,0,0,0,2017,2,25,23,winter,27107
2017-02-26 0:00,401,1533,103,30,313,2946,53.71,60,280.15,1020,81,1,360,0,0,0,0,2017,2,26,0,winter,25140
2017-02-26 1:00,396,1501,102,30,319,2800,50,56.51,279.58,1020,75,1,340,0,0,0,0,2017,2,26,1,winter,23381
2017-02-26 2:00,397,881,103,30,318,2761,46.28,52.75,278.15,1020,86,1,0,0,0,0,0,2017,2,26,2,winter,22165
2017-02-26 3:00,394,499,100,30,315,2808,43.6,51.17,277.58,1020,86,1,320,0,0,0,0,2017,2,26,3,winter,21423
2017-02-26 4:00,398,493,104,30,318,2824,43.31,50.69,276.58,1020,86,1,360,0,0,0,0,2017,2,26,4,winter,21063
2017-02-26 5:00,394,456,103,30,321,2925,43.31,50.48,276,1020,86,1,360,0,0,0,0,2017,2,26,5,winter,21123
2017-02-26 6:00,390,575,103,30,317,2903,43.43,50.59,275.58,1020,86,1,340,0,0,0,0,2017,2,26,6,winter,21534
2017-02-26 7:00,390,1014,102,40,318,2744,41.69,49.35,275.51,1021,93,1,360,0,0,0,0,2017,2,26,7,winter,22075
2017-02-26 8:00,392,1231,100,310,317,2520,42.19,49.64,276.14,1021,86,1,360,0,0,0,20,2017,2,26,8,winter,22572
2017-02-26 9:00,390,1662,99,1066,319,2280,45.45,53.02,277.19,1021,86,1,360,0,0,0,40,2017,2,26,9,winter,24773
2017-02-26 10:00,393,2088,99,1720,319,2108,51.1,57.46,278.98,1022,80,1,360,0,0,0,75,2017,2,26,10,winter,26441
2017-02-26 11:00,386,2093,99,2275,322,2087,50.23,56.39,280.58,1022,81,0,270,0,0,0,75,2017,2,26,11,winter,27071
2017-02-26 12:00,387,1573,100,2660,322,2144,49.49,55.73,281.38,1022,87,0,240,0,0,0,75,2017,2,26,12,winter,26794
2017-02-26 13:00,392,1654,99,2849,320,2218,49.68,55.98,281.75,1022,87,0,210,0,0,0,75,2017,2,26,13,winter,26967
2017-02-26 14:00,389,1318,99,2840,317,2383,48.16,54.57,283.75,1022,81,1,190,0,0,0,75,2017,2,26,14,winter,26660
2017-02-26 15:00,390,994,99,2662,311,2625,43.45,50.47,285.17,1021,76,1,200,0,0,0,20,2017,2,26,15,winter,25454
2017-02-26 16:00,389,1030,98,2282,307,2928,41.89,49.41,286.13,1020,62,3,180,0,0,0,0,2017,2,26,16,winter,24911
2017-02-26 17:00,388,966,100,1567,308,3330,43.45,49.98,287.12,1019,58,4,180,0,0,0,0,2017,2,26,17,winter,24558
2017-02-26 18:00,389,1399,100,476,308,3534,45.24,52.95,286.96,1019,62,4,210,0,0,0,0,2017,2,26,18,winter,25317
2017-02-26 19:00,382,3107,101,55,293,3818,54.26,61.78,285.96,1019,66,4,200,0,0,0,0,2017,2,26,19,winter,28334
2017-02-26 20:00,380,3768,100,42,294,4291,56.52,63.9,284.15,1019,66,3,200,0,0,0,0,2017,2,26,20,winter,29975
2017-02-26 21:00,382,3758,101,33,296,4718,56.77,64.05,283.44,1019,71,3,190,0,0,0,0,2017,2,26,21,winter,30226
2017-02-26 22:00,382,2813,101,32,297,5255,55.34,62.01,283.15,1020,76,3,200,0,0,0,20,2017,2,26,22,winter,29303
2017-02-26 23:00,385,1460,102,32,299,5846,48.69,55.36,281,1020,81,2,180,0,0,0,40,2017,2,26,23,winter,27194
2017-02-27 0:00,384,799,100,32,305,6708,50.51,57.15,282.15,1019,81,2,190,0,0,0,20,2017,2,27,0,winter,24908
2017-02-27 1:00,383,628,99,32,306,7329,40.39,48.08,280.57,1019,87,3,160,0,0,0,20,2017,2,27,1,winter,23186
2017-02-27 2:00,382,613,100,31,309,7829,38.32,47.14,279.58,1019,93,1,0,0,0,0,90,2017,2,27,2,winter,22239
2017-02-27 3:00,385,515,98,32,309,8067,37.25,45.67,280.15,1019,93,3,150,0,0,0,75,2017,2,27,3,winter,21812
2017-02-27 4:00,382,534,99,32,307,8263,34.92,44.14,280.72,1018,93,2,170,0,0,0,75,2017,2,27,4,winter,21831
2017-02-27 5:00,382,570,99,32,305,8792,35.09,42.96,281.15,1018,87,2,190,0,0,0,90,2017,2,27,5,winter,22556
2017-02-27 6:00,384,915,96,31,301,9089,39.69,47.2,281.15,1018,87,3,230,0,0,0,90,2017,2,27,6,winter,25387
2017-02-27 7:00,382,1324,94,40,302,9219,50.21,57.55,281.15,1018,87,4,220,0,0,0,90,2017,2,27,7,winter,29019
2017-02-27 8:00,386,2051,93,226,301,9145,50.21,59.05,280.91,1018,87,4,220,0,0,0,90,2017,2,27,8,winter,31181
2017-02-27 9:00,384,3079,88,794,299,9238,52.69,60.68,280.91,1018,87,1,220,0,0,0,75,2017,2,27,9,winter,32998
2017-02-27 10:00,370,2693,92,1416,299,10040,51.9,61.22,280.53,1018,81,3,240,0,0,0,75,2017,2,27,10,winter,33407
2017-02-27 11:00,372,2219,88,1947,297,10760,49.92,59.7,281.12,1018,71,3,220,0,0,0,75,2017,2,27,11,winter,33348
2017-02-27 12:00,362,1740,89,2345,295,11481,49.49,59.49,282.31,1018,71,3,220,0,0,0,75,2017,2,27,12,winter,33027
2017-02-27 13:00,376,1649,94,2517,288,11799,45.47,54.49,284.15,1018,66,4,180,0,0,0,75,2017,2,27,13,winter,32941
2017-02-27 14:00,375,1260,93,2551,280,12195,42.21,51.95,285.15,1017,58,4,210,0,0,0,40,2017,2,27,14,winter,31806
2017-02-27 15:00,376,995,91,2444,270,12202,39.22,48.65,285.54,1016,54,5,200,0,0,0,40,2017,2,27,15,winter,30981
2017-02-27 16:00,373,1115,93,1998,267,12195,39.2,49.02,285.34,1016,54,7,220,0,0,0,0,2017,2,27,16,winter,30628
